Composition,Eg_exp,Eg_DFT,delta_Eg,delta_r,delta_chi,pauling_ionicity,VEC,delta_IE,d_fraction,Z_avg,chi_avg,delta_atomic_volume
CdI2,3.8,2.4075,1.3924999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3743,1.4257,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3414,1.4585999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3318,1.4682,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3357,1.4642999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3693,1.4306999999999999,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3651,1.4348999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3874,1.4125999999999999,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.357,1.4429999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3551,1.4448999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3663,1.4337,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3407,1.4592999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3283,1.4716999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3394,1.4606,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.361,1.4389999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3388,1.4611999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3368,1.4631999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3383,1.4617,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3504,1.4495999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3307,1.4692999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3352,1.4647999999999999,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3354,1.4646,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.325,1.4749999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3668,1.4331999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3317,1.4682999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3277,1.4722999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3412,1.4587999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3435,1.4564999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3354,1.4646,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.332,1.468,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3369,1.4630999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3395,1.4604999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3396,1.4604,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3251,1.4748999999999999,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3186,1.4813999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3352,1.4647999999999999,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3215,1.4785,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3574,1.4425999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.345,1.4549999999999996,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3597,1.4402999999999997,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3403,1.4596999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3569,1.4430999999999998,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdI2,3.8,2.3474,1.4526,0.15000000000000013,0.9700000000000002,0.20960700880260708,15.333333333333334,1.45744,0.3333333333333333,51.333333333333336,2.3366666666666664,4.10449080191507
CdP2,2.134,1.4562,0.6778,0.55,0.5,0.06058693718652419,14.0,1.4928660000000011,0.3333333333333333,26.0,2.0233333333333334,11.409740919062532
CdP2,2.134,1.4898,0.6441999999999999,0.55,0.5,0.06058693718652419,14.0,1.4928660000000011,0.3333333333333333,26.0,2.0233333333333334,11.409740919062532
CdP2,2.134,1.4556,0.6783999999999999,0.55,0.5,0.06058693718652419,14.0,1.4928660000000011,0.3333333333333333,26.0,2.0233333333333334,11.409740919062532
CdP4,1.049,0.6551,0.3938999999999999,0.55,0.5,0.06058693718652419,14.4,1.4928660000000011,0.2,21.6,2.09,11.409740919062532
CdS,2.501,1.5192,0.9817999999999998,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdS,2.501,0.2766,2.2243999999999997,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdS,2.501,1.0492,1.4518,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdS,2.501,1.4908,1.0102,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdS,2.501,0.2793,2.2217,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdS,2.501,1.125,1.376,0.55,0.8900000000000001,0.17965065585213402,14.0,1.3661900000000013,0.5,32.0,2.135,11.409740919062532
CdSb,0.57,0.0201,0.5498999999999999,0.10000000000000009,0.3599999999999999,0.031880743083437246,13.5,0.38543099999999875,0.5,49.5,1.8699999999999999,2.828480585782012
CdSb2Se3Br2,1.4,1.1429,0.2570999999999999,0.40000000000000013,1.27,0.33183825398340616,15.5,3.2054209999999994,0.125,40.25,2.42,9.22790482114442
CdSe,1.751,0.5724,1.1785999999999999,0.40000000000000013,0.8599999999999999,0.16881260156382916,14.0,0.7585720000000009,0.5,41.0,2.12,9.22790482114442
CdSe,1.751,0.5096,1.2413999999999998,0.40000000000000013,0.8599999999999999,0.16881260156382916,14.0,0.7585720000000009,0.5,41.0,2.12,9.22790482114442
CdSiAs2,1.5,0.4002,1.0998,0.44999999999999996,0.4900000000000002,0.058259010234791964,14.0,1.63687,0.25,32.0,1.9875,10.023251361278234
CdSiP2,1.8,1.4257,0.3743000000000001,0.55,0.5,0.06058693718652419,14.0,2.335006,0.25,23.0,1.9925,11.409740919062532
CdSnAs2,0.3,0.0063,0.29369999999999996,0.40000000000000013,0.4900000000000002,0.058259010234791964,14.0,2.4446320000000004,0.25,41.0,2.0025,9.22790482114442
CdSnO3,3.0,0.7079,2.2921,0.9500000000000001,1.75,0.5349568118659437,14.8,6.274137,0.2,24.4,2.794,14.69375243961506
CdSnO3,3.0,0.9762,2.0238,0.9500000000000001,1.75,0.5349568118659437,14.8,6.274137,0.2,24.4,2.794,14.69375243961506
CdSnO3,3.0,0.6904,2.3096,0.9500000000000001,1.75,0.5349568118659437,14.8,6.274137,0.2,24.4,2.794,14.69375243961506
CdSnP2,1.5,0.2695,1.2305,0.55,0.5,0.06058693718652419,14.0,3.1427680000000002,0.25,32.0,2.0075,11.409740919062532
CdTe,1.5,0.6186,0.8814,0.15000000000000013,0.41000000000000014,0.04115419087238548,14.0,0.015988000000000113,0.5,50.0,1.895,4.10449080191507
CdTe,1.5,0.0215,1.4785,0.15000000000000013,0.41000000000000014,0.04115419087238548,14.0,0.015988000000000113,0.5,50.0,1.895,4.10449080191507
CdTe,1.5,0.025,1.475,0.15000000000000013,0.41000000000000014,0.04115419087238548,14.0,0.015988000000000113,0.5,50.0,1.895,4.10449080191507
CdTe,1.5,0.5846,0.9154,0.15000000000000013,0.41000000000000014,0.04115419087238548,14.0,0.015988000000000113,0.5,50.0,1.895,4.10449080191507
CdTe,1.5,0.6234,0.8766,0.15000000000000013,0.41000000000000014,0.04115419087238548,14.0,0.015988000000000113,0.5,50.0,1.895,4.10449080191507
CdTeO3,3.91,3.019,0.891,0.9500000000000001,1.75,0.5349568118659437,15.2,4.6242350000000005,0.2,24.8,2.822,14.69375243961506
Ce4FeSe6O,0.0,0.0795,-0.0795,1.25,2.32,0.7396165690769709,11.0,8.079455,0.08333333333333333,39.166666666666664,2.0875,25.617070096146772
CeBiW2O9,2.34,0.1477,2.1923,1.25,2.32,0.7396165690769709,13.384615384615385,8.079455,0.15384615384615385,27.76923076923077,2.9861538461538464,25.617070096146772
CeF3,4.85,0.9484,3.9015999999999997,1.35,2.86,0.8706068713567087,13.5,11.884220000000003,0.0,21.25,3.2649999999999997,25.998250004782335
CeO2,3.41,0.8878,2.5222,1.25,2.32,0.7396165690769709,11.666666666666666,8.079455,0.0,24.666666666666668,2.6666666666666665,25.617070096146772
CeO2,3.41,2.1485,1.2615000000000003,1.25,2.32,0.7396165690769709,11.666666666666666,8.079455,0.0,24.666666666666668,2.6666666666666665,25.617070096146772
CeO2,3.41,1.8647,1.5453000000000001,1.25,2.32,0.7396165690769709,11.666666666666666,8.079455,0.0,24.666666666666668,2.6666666666666665,25.617070096146772
CI4,2.26,1.1181,1.1418999999999997,0.7,0.11000000000000032,0.0030204292974532754,16.4,0.8090279999999996,0.0,43.6,2.6380000000000003,10.05728528169212
Co2O3,0.0,0.1519,-0.1519,0.7500000000000001,1.56,0.45577907367479265,13.2,5.737045,0.4,15.6,2.816,9.401216015867456
Co2Te3O8,3.6,2.4813,1.1187,0.7999999999999999,1.56,0.45577907367479265,14.923076923076923,5.737045,0.15384615384615385,21.076923076923077,2.8907692307692305,10.589261637699991
Co5RuO8,0.0,0.0052,-0.0052,0.7500000000000001,1.56,0.45577907367479265,12.928571428571429,6.257555,0.42857142857142855,17.357142857142858,2.794285714285714,9.401216015867456
CoAsSe,0.2,0.6982,-0.49820000000000003,0.20000000000000018,0.6699999999999999,0.10615687982878219,13.333333333333334,1.907540000000001,0.3333333333333333,31.333333333333332,2.2033333333333336,3.935368397396817
CoAsSe,0.2,0.3947,-0.19469999999999998,0.20000000000000018,0.6699999999999999,0.10615687982878219,13.333333333333334,1.907540000000001,0.3333333333333333,31.333333333333332,2.2033333333333336,3.935368397396817
CoH2(SN)4,0.0,0.0289,-0.0289,1.1,1.1600000000000001,0.28566268626404256,12.272727272727273,6.6531199999999995,0.09090909090909091,11.0,2.6145454545454547,10.24054485315153
CoOF,0.0,0.2316,-0.2316,0.8500000000000001,2.1,0.6679600546553394,14.0,9.541810000000002,0.3333333333333333,14.666666666666666,3.1,9.78239592450302
CoP2,0.35,0.4378,-0.08780000000000004,0.3500000000000001,0.31000000000000005,0.02373869707974785,13.0,2.6056760000000008,0.3333333333333333,19.0,2.0866666666666664,6.117204495314927
CoPS,0.4,1.1231,-0.7231,0.3500000000000001,0.7000000000000002,0.11529409505651655,13.333333333333334,2.6056760000000008,0.3333333333333333,19.333333333333332,2.216666666666667,6.117204495314927
CoSb3,0.5,0.1633,0.3367,0.09999999999999987,0.16999999999999993,0.007198962432378719,13.5,0.7273790000000009,0.25,45.0,2.0075,2.464055837965592
CoSbS,0.11,0.5518,-0.44179999999999997,0.44999999999999996,0.7000000000000002,0.11529409505651655,13.333333333333334,2.479000000000001,0.3333333333333333,31.333333333333332,2.17,8.581260333280518
CoSbS,0.11,0.2411,-0.1311,0.44999999999999996,0.7000000000000002,0.11529409505651655,13.333333333333334,2.479000000000001,0.3333333333333333,31.333333333333332,2.17,8.581260333280518
CoSbS,0.11,0.3674,-0.2574,0.44999999999999996,0.7000000000000002,0.11529409505651655,13.333333333333334,2.479000000000001,0.3333333333333333,31.333333333333332,2.17,8.581260333280518
Cr2O3,4.8,0.7749,4.0251,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,1.2217,3.5782999999999996,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.5239,4.2761,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.3521,4.4479,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.7689,4.0310999999999995,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.468,4.332,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.2748,4.5252,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.7144,4.0855999999999995,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.6132,4.1868,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,0.3509,4.4491,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,2.4059,2.3941,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
Cr2O3,4.8,1.831,2.969,0.7999999999999999,1.78,0.5471072787601053,12.0,6.851545,0.4,14.4,2.728,10.589261637699991
CrH9(CN2)3,0.0,0.4028,-0.4028,1.15,1.3800000000000001,0.3787986409945492,7.7368421052631575,7.767619999999999,0.05263157894736842,4.894736842105263,2.4921052631578946,11.428590474984064
CrO2,0.23,0.2743,-0.04429999999999998,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.9693,-0.7393000000000001,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.0147,0.21530000000000002,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.5338,-0.30380000000000007,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,1.0567,-0.8267,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,1.0276,-0.7976000000000001,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.2641,-0.03409999999999999,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.042,0.188,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.3689,-0.1389,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO2,0.23,0.3686,-0.13859999999999997,0.7999999999999999,1.78,0.5471072787601053,12.666666666666666,6.851545,0.3333333333333333,13.333333333333334,2.8466666666666662,10.589261637699991
CrO3,1.4,1.3264,0.07359999999999989,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,2.2699,-0.8698999999999999,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,2.0419,-0.6419000000000001,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,1.6689,-0.26890000000000014,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,1.914,-0.514,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,1.3587,0.04129999999999989,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,2.3376,-0.9376000000000002,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrO3,1.4,1.6375,-0.23750000000000004,0.7999999999999999,1.78,0.5471072787601053,13.5,6.851545,0.25,12.0,2.995,10.589261637699991
CrSi2,1.3,0.3639,0.9361,0.2999999999999998,0.24,0.014296815877557045,11.333333333333334,1.3851700000000005,0.3333333333333333,17.333333333333332,1.82,5.9187605593631645
CrSi2,1.3,0.3639,0.9361,0.2999999999999998,0.24,0.014296815877557045,11.333333333333334,1.3851700000000005,0.3333333333333333,17.333333333333332,1.82,5.9187605593631645
Cs2AgBiBr6,2.19,1.3547,0.8352999999999999,1.4500000000000002,2.17,0.6918673786849375,13.0,7.91990427257,0.1,45.0,2.3289999999999997,67.25155033662111
Cs2AgBiCl6,2.77,1.8663,0.9037,1.6,2.37,0.7544427103724891,13.0,9.07372727257,0.1,34.2,2.4490000000000003,69.43338643453922
Cs2Al2B2O7,4.13,4.249,-0.11899999999999977,2.0,2.65,0.8272007909708047,12.76923076923077,9.72414927257,0.0,15.538461538461538,2.5353846153846153,72.71739795509174
Cs2Cd3Te4,2.48,1.5587,0.9213,1.2000000000000002,1.31,0.34885634961371126,11.333333333333334,5.11590227257,0.3333333333333333,51.333333333333336,1.6722222222222223,62.12813631739175
Cs2Cu2Sb2S5,1.6,1.1043,0.49570000000000003,1.6,1.79,0.5511313621135028,12.181818181818182,6.466104272570001,0.18181818181818182,31.818181818181817,2.0345454545454547,69.43338643453922
Cs2Hg3I8,2.56,1.7314,0.8286,1.2000000000000002,1.87,0.5828147870350189,13.384615384615385,6.55735427257,0.23076923076923078,59.53846153846154,2.2199999999999998,62.12813631739175
Cs2Hg3S4,2.8,1.7325,1.0675,1.6,1.79,0.5511313621135028,11.333333333333334,6.543598272570001,0.3333333333333333,46.0,1.9888888888888887,69.43338643453922
Cs2Hg6S7,1.63,0.6231,1.0069,1.6,1.79,0.5511313621135028,12.4,6.543598272570001,0.4,46.8,2.1093333333333333,69.43338643453922
Cs2MgGe3Se8,2.04,1.4687,0.5713000000000001,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.428571428571429,5.85848627257,0.0,35.0,2.0942857142857143,67.25155033662111
Cs2MgSn3Se8,1.92,1.4299,0.4901,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.428571428571429,5.85848627257,0.0,38.857142857142854,2.0835714285714286,67.25155033662111
Cs2NaCoF6,0.0,2.801,-2.801,2.1,3.19,0.9214503994822504,11.4,13.528914272570002,0.1,20.2,2.827,73.0985778637273
Cs2PdSe8,1.5,1.1887,0.3112999999999999,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.727272727272727,5.85848627257,0.09090909090909091,38.90909090909091,2.1981818181818182,67.25155033662111
Cs2Sb,0.62,0.2839,0.3361,1.1500000000000001,1.2599999999999998,0.3275987376029972,5.666666666666667,4.714483272570001,0.0,53.666666666666664,1.21,60.85212610125869
Cs2Te,3.5,1.774,1.726,1.2000000000000002,1.31,0.34885634961371126,6.0,5.11590227257,0.0,54.0,1.2266666666666668,62.12813631739175
Cs2TeBr6,2.12,2.1121,0.00790000000000024,1.4500000000000002,2.17,0.6918673786849375,13.333333333333334,7.91990427257,0.0,41.333333333333336,2.382222222222222,67.25155033662111
Cs2TeI6,1.5,1.3877,0.11230000000000007,1.2000000000000002,1.87,0.5828147870350189,13.333333333333334,6.55735427257,0.0,53.333333333333336,2.1822222222222223,62.12813631739175
Cs2ZnGe3Se8,2.31,1.4028,0.9072,1.4500000000000002,1.7599999999999998,0.5390197137891664,13.142857142857142,5.85848627257,0.07142857142857142,36.285714285714285,2.1185714285714283,67.25155033662111
Cs2ZnSn3Se8,2.12,1.2553,0.8647,1.4500000000000002,1.7599999999999998,0.5390197137891664,13.142857142857142,5.85848627257,0.07142857142857142,40.142857142857146,2.1078571428571427,67.25155033662111
Cs3Bi,0.55,0.179,0.37100000000000005,1.0,1.23,0.3149236588531833,4.5,3.3916102725700004,0.0,62.0,1.0975000000000001,56.464891960520546
Cs3Bi2Br9,2.5,2.5996,-0.09960000000000013,1.4500000000000002,2.17,0.6918673786849375,13.285714285714286,7.91990427257,0.0,46.142857142857146,2.3607142857142853,67.25155033662111
Cs3Bi2Br9,2.5,2.7811,-0.2810999999999999,1.4500000000000002,2.17,0.6918673786849375,13.285714285714286,7.91990427257,0.0,46.142857142857146,2.3607142857142853,67.25155033662111
Cs3Bi2I9,1.9,2.3509,-0.4509000000000003,1.2000000000000002,1.87,0.5828147870350189,13.285714285714286,6.55735427257,0.0,57.714285714285715,2.167857142857143,62.12813631739175
Cs3Bi2I9,1.9,2.3796,-0.4796,1.2000000000000002,1.87,0.5828147870350189,13.285714285714286,6.55735427257,0.0,57.714285714285715,2.167857142857143,62.12813631739175
Cs3Nb2AsSe11,1.35,0.9588,0.3912000000000001,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.0,5.894644272570001,0.11764705882352941,38.470588235294116,2.105882352941176,67.25155033662111
Cs3Sb,1.6,0.6126,0.9874,1.1500000000000001,1.2599999999999998,0.3275987376029972,4.5,4.714483272570001,0.0,54.0,1.105,60.85212610125869
Cs3Sb2Br9,2.3,1.9837,0.3162999999999998,1.4500000000000002,2.17,0.6918673786849375,13.285714285714286,7.91990427257,0.0,41.57142857142857,2.3649999999999998,67.25155033662111
Cs3Sb2I9,1.89,1.883,0.006999999999999895,1.2000000000000002,1.87,0.5828147870350189,13.285714285714286,6.55735427257,0.0,53.142857142857146,2.172142857142857,62.12813631739175
Cs3Sb2I9,1.89,1.5406,0.34939999999999993,1.2000000000000002,1.87,0.5828147870350189,13.285714285714286,6.55735427257,0.0,53.142857142857146,2.172142857142857,62.12813631739175
Cs4BiAs3Se7,1.02,1.4702,-0.45019999999999993,1.4500000000000002,1.7599999999999998,0.5390197137891664,11.733333333333333,5.894644272570001,0.0,42.666666666666664,1.9713333333333334,67.25155033662111
Cs4Zr3S14,2.35,1.466,0.8840000000000001,1.6,1.79,0.5511313621135028,11.428571428571429,6.466104272570001,0.14285714285714285,26.857142857142858,2.060476190476191,69.43338643453922
CsAg2AsS3,2.7,1.65,1.0500000000000003,1.6,1.79,0.5511313621135028,12.285714285714286,6.466104272570001,0.2857142857142857,32.857142857142854,2.0814285714285714,69.43338643453922
CsAg5Te3,0.65,0.0201,0.6299,1.2000000000000002,1.31,0.34885634961371126,11.555555555555555,5.11590227257,0.5555555555555556,49.55555555555556,1.8600000000000003,62.12813631739175
CsAgSb4S7,2.04,1.456,0.5840000000000001,1.6,1.79,0.5511313621135028,14.153846153846153,6.466104272570001,0.07692307692307693,32.15384615384615,2.229230769230769,69.43338643453922
CsAsSe2,1.86,1.6057,0.2543000000000002,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.0,5.894644272570001,0.0,39.0,2.0175,67.25155033662111
CsAsSe2,1.86,1.625,0.2350000000000001,1.4500000000000002,1.7599999999999998,0.5390197137891664,12.0,5.894644272570001,0.0,39.0,2.0175,67.25155033662111
